context,triplets
The government has implemented a series of measures to prevent the spread of hate crimes.,<triplet> measures <subj> hate crimes <obj> prevent
"Then yesterday, he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel's occupation of the West Bank. ",<triplet> linking <subj> entice <obj> intend
"But, he said football was helping keep people at home as University of Alabama fans cheered on their team in the National Championship Game against the University of Texas.",<triplet> cheered <subj> keep <obj> cause
The United Nations has passed a resolution calling for an end to the use of chemical weapons in Syria.,<triplet> passed <subj> end <obj> enable
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,<triplet> Embargo <subj> Violence <obj> prevent
The MMRDA officials had to flee the site after the opposition from the locals .,<triplet> the opposition from the locals <subj> The MMRDA officials had to flee the site <obj> cause
Makwaiba also criticised the Freedom Front leader Pieter Mulder for comments that the strike was linked to the succession race in the African National Congress .,<triplet> comments that the strike was linked to the succession race in the African National Congress <subj> Makwaiba also criticised the Freedom Front leader Pieter Mulder <obj> cause
"The government has implemented a new policy to provide tax incentives to businesses that invest in research and development, in an effort to promote innovation and economic growth.",<triplet> implemented <subj> promote <obj> intend
5 Jun 2018 A civil rights lawyer who was placed in criminal detention after he attended an event commemorating the anniversary of the crackdown on pro-democracy protests in Tiananmen Square has been allowed to see his own legal representatives .,<triplet> he attended an event commemorating the anniversary of the crackdown on pro-democracy protests in Tiananmen Square <subj> A civil rights lawyer who was placed in criminal detention <obj> cause
Director Tlhalefang Kuetsile earlier said eight students were arrested and four injured when police fired rubber bullets during a protest on the campus .,<triplet> police fired rubber bullets during a protest on the campus <subj> eight students were arrested and four injured <obj> cause
""" The incident occurred when a large number of people from the Kolebira , Kamdara , Bano and Basia blocks assembled at a spot to discuss alleged atrocities being committed by the ` Santi Sena ' in their areas , "" Deputy Inspector-General Ram Laxman Prasad said .","<triplet> a large number of people from the Kolebira , Kamdara , Bano and Basia blocks assembled at a spot to discuss alleged atrocities being committed by the ` Santi Sena ' in their areas <subj> The incident occurred <obj> cause"
""" The incident occurred when a large number of people from the Kolebira , Kamdara , Bano and Basia blocks assembled at a spot to discuss alleged atrocities being committed by the ` Santi Sena ' in their areas , "" Deputy Inspector-General Ram Laxman Prasad said .","<triplet> to discuss alleged atrocities being committed by the ` Santi Sena ' in their areas <subj> a large number of people from the Kolebira , Kamdara , Bano and Basia blocks assembled at a spot <obj> cause"
"That would be a huge problem if it were to continue, because Unisys is betting its business on the assumption that customers want to move away from using operating systems that run on only one manufacturer's equipment and toward systems -- mainly Unix -- that work on almost anyone's machines.    ",<triplet> betting <subj> problem <obj> cause
"The government passed a law to increase access to renewable energy sources, in an effort to reduce carbon emissions.",<triplet> increase <subj> reduce <obj> intend
"The government has implemented a series of measures to prevent the spread of misinformation, including increased fact-checking and increased penalties for those who spread false information.",<triplet> measures <subj> misinformation <obj> prevent
The government has implemented a series of laws to prevent the exploitation of workers.,<triplet> Laws <subj> Exploitation <obj> prevent
The United Nations has adopted a new resolution that calls for all member states to take steps to protect the rights of indigenous peoples.,<triplet> resolution <subj> protect <obj> enable
London shares were depressed initially by overnight losses in New York and by the drop in sterling after Mr. Lawson's resignation.,<triplet> drop <subj> depressed <obj> cause
"The government passed a law to increase access to renewable energy, in an effort to reduce carbon emissions.",<triplet> passed <subj> reduce <obj> intend
"Braving scorching sun , hundreds of people , including many women , led by Sri Mahanta Shivacharyaru of the Sulpul Math , Sri Rajashekar Shivacharyaru , Guru Mahanta Shivacharyaru of the Hiremath at Pala , Shivanda Swamigalu of Sonna Dasoha Math , Gangadhar Swamigalu of Chowdapur Math , Kanchi Basava Shivacharyaru of Roza Math , battery of Congress leaders including DCC president Allamprabhu Patil , MLC , the former Mayor Chandrika Parameshwar , zilla panchayat member Ambaraya Ashtagi , the former president of the HKCCI Umakant Nigudgi , Karnataka Rakshana Vedike president Arunkumar Patil , Hyderabad Karnataka Janapara Sangarsh Samiti Laxman Dasti and others marched from the Super Market to the Deputy Commissioner 's office to register their protest against the insensitive and indifferent attitude of the Government to the genuine demands of the pourakarmikas .","<triplet> to register their protest against the insensitive and indifferent attitude of the Government to the genuine demands of the pourakarmikas <subj> hundreds of people , including many women , led by Sri Mahanta Shivacharyaru of the Sulpul Math , Sri Rajashekar Shivacharyaru , Guru Mahanta Shivacharyaru of the Hiremath at Pala , Shivanda Swamigalu of Sonna Dasoha Math , Gangadhar Swamigalu of Chowdapur Math , Kanchi Basava Shivacharyaru of Roza Math , battery of Congress leaders including DCC president Allamprabhu Patil , MLC , the former Mayor Chandrika Parameshwar , zilla panchayat member Ambaraya Ashtagi , the former president of the HKCCI Umakant Nigudgi , Karnataka Rakshana Vedike president Arunkumar Patil , Hyderabad Karnataka Janapara Sangarsh Samiti Laxman Dasti and others marched from the Super Market to the Deputy Commissioner 's office <obj> cause"
