context,triplets
The United States has imposed sanctions on Iran in an effort to prevent the government from further developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> violence <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing genocide.,<triplet> Arms embargo <subj> Genocide <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from engaging in further conflict.,<triplet> Arms embargo <subj> Conflict <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from developing weapons of mass destruction.,<triplet> Arms embargo <subj> Weapons <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further conflict.,<triplet> Arms embargo <subj> Conflict <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing war crimes.,<triplet> Embargo <subj> War crimes <obj> prevent
The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in other nations' elections.,<triplet> Sanctions <subj> Interfering <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Embargo <subj> developing <obj> prevent
The United States has imposed sanctions on Myanmar in an effort to prevent the government from committing human rights abuses.,<triplet> Sanctions <subj> Abuses <obj> prevent
The European Union has imposed sanctions on Russia in an effort to prevent the government from further undermining democracy.,<triplet> sanctions <subj> undermining <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent further violence and human rights abuses.,<triplet> embargo <subj> violence <obj> prevent
The government has implemented a series of measures to prevent the trafficking of illegal drugs.,<triplet> measures <subj> trafficking <obj> prevent
The government has implemented a series of measures to prevent the spread of cybercrime.,<triplet> measures <subj> cybercrime <obj> prevent
The government has implemented a series of measures to prevent the spread of disease.,<triplet> measures <subj> disease <obj> prevent
The government has implemented a series of measures to prevent the spread of poverty.,<triplet> measures <subj> poverty <obj> prevent
The government has implemented a series of measures to prevent the spread of extremism.,<triplet> measures <subj> extremism <obj> prevent
The government has implemented a series of measures to prevent the spread of fake news.,<triplet> measures <subj> fake news <obj> prevent
The government has implemented a series of measures to prevent the misuse of public funds.,<triplet> measures <subj> misuse <obj> prevent
The government has implemented a series of measures to prevent the abuse of power.,<triplet> measures <subj> abuse <obj> prevent
The government has implemented a series of measures to prevent the spread of hate crimes.,<triplet> measures <subj> hate crimes <obj> prevent
The government has implemented a series of measures to prevent the spread of human trafficking.,<triplet> measures <subj> human trafficking <obj> prevent
The government has implemented a series of measures to prevent the spread of environmental pollution.,<triplet> measures <subj> environmental pollution <obj> prevent
The government has implemented a series of measures to prevent the spread of child labor.,<triplet> measures <subj> child labor <obj> prevent
The government has implemented a series of measures to prevent the spread of human rights violations.,<triplet> measures <subj> human rights violations <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> using <obj> prevent
The United States has imposed sanctions on Iran in an effort to prevent the government from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> using <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> using <obj> prevent
The government has implemented a series of measures to prevent the exploitation of natural resources.,<triplet> measures <subj> exploitation <obj> prevent
The government has implemented a series of measures to prevent the illegal sale of firearms.,<triplet> measures <subj> sale <obj> prevent
